needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
1.0,1.0,100,59,1.694915254237288,3.389830508474576
1.0,1.0,100,65,1.5384615384615385,3.076923076923077
1.0,1.0,100,67,1.492537313432836,2.985074626865672
1.0,1.0,100,69,1.4492753623188406,2.898550724637681
1.0,1.0,100,68,1.4705882352941178,2.9411764705882355
1.0,1.0,100,65,1.5384615384615385,3.076923076923077
1.0,1.0,100,63,1.5873015873015872,3.1746031746031744
1.0,1.0,100,65,1.5384615384615385,3.076923076923077
1.0,1.0,100,67,1.492537313432836,2.985074626865672
1.0,1.0,100,58,1.7241379310344827,3.4482758620689653
1.0,1.0,100,60,1.6666666666666667,3.3333333333333335
1.0,1.0,100,60,1.6666666666666667,3.3333333333333335
1.0,1.0,100,60,1.6666666666666667,3.3333333333333335
1.0,1.0,100,61,1.639344262295082,3.278688524590164
1.0,1.0,100,70,1.4285714285714286,2.857142857142857
1.0,1.0,100,59,1.694915254237288,3.389830508474576
1.0,1.0,100,71,1.408450704225352,2.816901408450704
1.0,1.0,100,73,1.36986301369863,2.73972602739726
1.0,1.0,100,59,1.694915254237288,3.389830508474576
1.0,1.0,100,65,1.5384615384615385,3.076923076923077
1.0,1.0,1000,627,1.594896331738437,3.189792663476874
1.0,1.0,1000,644,1.5527950310559007,3.1055900621118013
1.0,1.0,1000,653,1.5313935681470139,3.0627871362940278
1.0,1.0,1000,624,1.6025641025641026,3.2051282051282053
1.0,1.0,1000,644,1.5527950310559007,3.1055900621118013
1.0,1.0,1000,668,1.4970059880239521,2.9940119760479043
1.0,1.0,1000,663,1.5082956259426847,3.0165912518853695
1.0,1.0,1000,612,1.6339869281045751,3.2679738562091503
1.0,1.0,1000,636,1.5723270440251573,3.1446540880503147
1.0,1.0,1000,648,1.5432098765432098,3.0864197530864197
1.0,1.0,1000,628,1.5923566878980893,3.1847133757961785
1.0,1.0,1000,652,1.5337423312883436,3.067484662576687
1.0,1.0,1000,651,1.5360983102918586,3.0721966205837172
1.0,1.0,1000,651,1.5360983102918586,3.0721966205837172
1.0,1.0,1000,654,1.529051987767584,3.058103975535168
1.0,1.0,1000,644,1.5527950310559007,3.1055900621118013
1.0,1.0,1000,619,1.615508885298869,3.231017770597738
1.0,1.0,1000,650,1.5384615384615385,3.076923076923077
1.0,1.0,1000,636,1.5723270440251573,3.1446540880503147
1.0,1.0,1000,650,1.5384615384615385,3.076923076923077
1.0,1.0,1000,624,1.6025641025641026,3.2051282051282053
1.0,1.0,1000,629,1.589825119236884,3.179650238473768
1.0,1.0,1000,622,1.607717041800643,3.215434083601286
1.0,1.0,1000,638,1.567398119122257,3.134796238244514
1.0,1.0,1000,645,1.550387596899225,3.10077519379845
1.0,1.0,1000,660,1.5151515151515151,3.0303030303030303
1.0,1.0,1000,622,1.607717041800643,3.215434083601286
