needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
1.0,1.0,10000,6389,1.5651901706057285,3.130380341211457
0.1,1.0,10000,658,15.19756838905775,3.0395136778115504
0.1,1.0,10000,625,16.0,3.2
0.1,1.0,10000,646,15.479876160990711,3.0959752321981426
0.1,1.0,10000,609,16.420361247947454,3.284072249589491
0.1,1.0,10000,612,16.33986928104575,3.2679738562091503
0.1,1.0,10000,643,15.552099533437014,3.1104199066874028
0.1,1.0,10000,634,15.772870662460567,3.1545741324921135
0.1,1.0,10000,636,15.723270440251572,3.1446540880503147
0.1,1.0,10000,637,15.698587127158556,3.1397174254317113
0.1,1.0,10000,672,14.880952380952381,2.9761904761904763
0.1,1.0,10000,662,15.105740181268882,3.0211480362537766
0.1,1.0,10000,636,15.723270440251572,3.1446540880503147
0.1,1.0,10000,621,16.10305958132045,3.2206119162640903
0.1,1.0,10000,597,16.75041876046901,3.3500837520938025
0.1,1.0,10000,603,16.58374792703151,3.316749585406302
0.1,1.0,10000,620,16.129032258064516,3.225806451612903
0.1,1.0,10000,621,16.10305958132045,3.2206119162640903
0.1,1.0,10000,617,16.207455429497568,3.2414910858995136
0.1,1.0,10000,599,16.69449081803005,3.33889816360601
0.1,1.0,10000,631,15.847860538827259,3.1695721077654517
0.1,1.0,10000,676,14.792899408284024,2.9585798816568047
0.1,1.0,10000,634,15.772870662460567,3.1545741324921135
0.1,1.0,10000,620,16.129032258064516,3.225806451612903
0.1,1.0,10000,669,14.947683109118087,2.9895366218236172
0.1,1.0,10000,650,15.384615384615385,3.076923076923077
0.1,1.0,10000,574,17.421602787456447,3.484320557491289
0.1,1.0,10000,650,15.384615384615385,3.076923076923077
0.1,1.0,10000,597,16.75041876046901,3.3500837520938025
0.1,1.0,10000,589,16.97792869269949,3.395585738539898
0.1,1.0,10000,605,16.52892561983471,3.3057851239669422
0.1,1.0,10000,618,16.181229773462782,3.236245954692557
0.1,1.0,10000,620,16.129032258064516,3.225806451612903
0.1,1.0,10000,652,15.337423312883436,3.067484662576687
0.1,1.0,10000,682,14.662756598240469,2.932551319648094
0.1,1.0,10000,659,15.174506828528072,3.0349013657056148
0.1,1.0,10000,621,16.10305958132045,3.2206119162640903
0.1,1.0,10000,615,16.260162601626018,3.252032520325203
0.1,1.0,10000,603,16.58374792703151,3.316749585406302
0.1,1.0,10000,607,16.474464579901152,3.2948929159802307
0.1,1.0,10000,614,16.286644951140065,3.257328990228013
0.1,1.0,10000,598,16.722408026755854,3.3444816053511706
0.1,1.0,10000,619,16.15508885298869,3.231017770597738
0.1,1.0,10000,632,15.822784810126583,3.1645569620253164
0.1,1.0,10000,684,14.619883040935672,2.9239766081871346
0.1,1.0,10000,634,15.772870662460567,3.1545741324921135
0.1,1.0,10000,643,15.552099533437014,3.1104199066874028
0.1,1.0,10000,680,14.705882352941176,2.9411764705882355
0.1,1.0,10000,604,16.556291390728475,3.3112582781456954
0.1,1.0,10000,622,16.077170418006432,3.215434083601286
0.1,1.0,10000,622,16.077170418006432,3.215434083601286
0.1,1.0,10000,655,15.267175572519085,3.053435114503817
0.1,1.0,10000,602,16.611295681063122,3.3222591362126246
0.1,1.0,10000,665,15.037593984962406,3.007518796992481
0.1,1.0,10000,668,14.970059880239521,2.9940119760479043
0.1,1.0,10000,647,15.45595054095827,3.091190108191654
0.1,1.0,10000,618,16.181229773462782,3.236245954692557
0.1,1.0,10000,618,16.181229773462782,3.236245954692557
0.1,1.0,10000,634,15.772870662460567,3.1545741324921135
0.1,1.0,10000,635,15.748031496062993,3.1496062992125986
0.1,1.0,10000,611,16.366612111292962,3.2733224222585924
0.1,1.0,10000,665,15.037593984962406,3.007518796992481
0.1,1.0,10000,633,15.797788309636651,3.1595576619273302
0.1,1.0,10000,643,15.552099533437014,3.1104199066874028
0.1,1.0,10000,607,16.474464579901152,3.2948929159802307
0.1,1.0,10000,693,14.43001443001443,2.886002886002886
0.1,1.0,10000,632,15.822784810126583,3.1645569620253164
0.1,1.0,10000,606,16.501650165016503,3.3003300330033003
0.1,1.0,10000,620,16.129032258064516,3.225806451612903
0.1,1.0,10000,626,15.97444089456869,3.194888178913738
0.1,1.0,10000,648,15.432098765432098,3.0864197530864197
0.1,1.0,10000,623,16.051364365971107,3.2102728731942216
0.1,1.0,10000,605,16.52892561983471,3.3057851239669422
0.1,1.0,10000,691,14.47178002894356,2.894356005788712
0.1,1.0,10000,653,15.313935681470138,3.0627871362940278
0.1,1.0,10000,619,16.15508885298869,3.231017770597738
0.1,1.0,10000,624,16.025641025641026,3.2051282051282053
0.1,1.0,10000,617,16.207455429497568,3.2414910858995136
0.1,1.0,10000,648,15.432098765432098,3.0864197530864197
0.1,1.0,10000,610,16.39344262295082,3.278688524590164
0.1,1.0,10000,655,15.267175572519085,3.053435114503817
0.1,1.0,10000,629,15.89825119236884,3.179650238473768
0.1,1.0,10000,663,15.082956259426847,3.0165912518853695
0.1,1.0,10000,695,14.388489208633093,2.8776978417266186
0.1,1.0,10000,593,16.863406408094434,3.372681281618887
0.1,1.0,10000,678,14.749262536873156,2.949852507374631
0.1,1.0,10000,623,16.051364365971107,3.2102728731942216
0.1,1.0,10000,650,15.384615384615385,3.076923076923077
0.1,1.0,10000,635,15.748031496062993,3.1496062992125986
0.1,1.0,10000,670,14.925373134328359,2.985074626865672
0.1,1.0,10000,640,15.625,3.125
0.1,1.0,10000,611,16.366612111292962,3.2733224222585924
0.1,1.0,10000,658,15.19756838905775,3.0395136778115504
0.1,1.0,10000,703,14.22475106685633,2.844950213371266
0.1,1.0,10000,671,14.903129657228018,2.9806259314456036
0.1,1.0,10000,620,16.129032258064516,3.225806451612903
0.1,1.0,10000,633,15.797788309636651,3.1595576619273302
0.1,1.0,10000,679,14.727540500736376,2.9455081001472756
0.1,1.0,10000,621,16.10305958132045,3.2206119162640903
0.1,1.0,10000,644,15.527950310559007,3.1055900621118013
