needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
1.0,1.0,10000,6423,1.5569048731122528,3.1138097462245056
0.4,1.0,10000,2535,3.9447731755424065,3.155818540433925
0.4,1.0,10000,2526,3.9588281868566906,3.1670625494853524
0.4,1.0,10000,2516,3.97456279809221,3.179650238473768
0.4,1.0,10000,2571,3.8895371450797356,3.1116297160637885
0.4,1.0,10000,2567,3.8955979742890534,3.1164783794312427
0.4,1.0,10000,2524,3.9619651347068148,3.1695721077654517
0.4,1.0,10000,2553,3.916960438699569,3.1335683509596555
0.4,1.0,10000,2524,3.9619651347068148,3.1695721077654517
0.4,1.0,10000,2588,3.8639876352395675,3.091190108191654
0.4,1.0,10000,2447,4.086636697997548,3.2693093583980386
0.4,1.0,10000,2530,3.952569169960474,3.1620553359683794
0.4,1.0,10000,2601,3.8446751249519417,3.0757400999615534
0.4,1.0,10000,2499,4.001600640256102,3.2012805122048817
0.4,1.0,10000,2535,3.9447731755424065,3.155818540433925
0.4,1.0,10000,2473,4.043671653861707,3.234937323089365
0.4,1.0,10000,2617,3.8211692777990063,3.056935422239205
0.4,1.0,10000,2533,3.9478878799842083,3.1583103039873666
0.4,1.0,10000,2444,4.091653027823241,3.2733224222585924
0.4,1.0,10000,2529,3.9541320680110714,3.163305654408857
0.4,1.0,10000,2509,3.9856516540454363,3.188521323236349
0.4,1.0,10000,2609,3.8328861632809508,3.0663089306247606
0.4,1.0,10000,2567,3.8955979742890534,3.1164783794312427
0.4,1.0,10000,2577,3.880481179666279,3.104384943733023
0.4,1.0,10000,2479,4.033884630899556,3.227107704719645
0.4,1.0,10000,2583,3.8714672861014323,3.097173828881146
0.4,1.0,10000,2563,3.9016777214202105,3.1213421771361687
0.4,1.0,10000,2539,3.9385584875935407,3.1508467900748327
0.4,1.0,10000,2580,3.875968992248062,3.10077519379845
0.4,1.0,10000,2486,4.022526146419952,3.2180209171359615
0.4,1.0,10000,2521,3.9666798889329633,3.1733439111463704
0.4,1.0,10000,2465,4.056795131845842,3.2454361054766734
0.4,1.0,10000,2621,3.8153376573826785,3.052270125906143
0.4,1.0,10000,2530,3.952569169960474,3.1620553359683794
0.4,1.0,10000,2464,4.058441558441558,3.2467532467532467
0.4,1.0,10000,2575,3.883495145631068,3.1067961165048543
0.4,1.0,10000,2492,4.012841091492777,3.2102728731942216
0.4,1.0,10000,2598,3.849114703618168,3.079291762894534
0.4,1.0,10000,2507,3.9888312724371757,3.191065017949741
0.4,1.0,10000,2468,4.051863857374392,3.2414910858995136
0.4,1.0,10000,2579,3.8774718883288095,3.1019775106630476
0.4,1.0,10000,2668,3.7481259370314843,2.998500749625187
0.4,1.0,10000,2492,4.012841091492777,3.2102728731942216
0.4,1.0,10000,2563,3.9016777214202105,3.1213421771361687
0.4,1.0,10000,2609,3.8328861632809508,3.0663089306247606
0.4,1.0,10000,2566,3.897116134060795,3.117692907248636
0.4,1.0,10000,2530,3.952569169960474,3.1620553359683794
0.4,1.0,10000,2494,4.0096230954290295,3.2076984763432237
0.4,1.0,10000,2561,3.904724716907458,3.1237797735259663
0.4,1.0,10000,2547,3.9261876717707107,3.1409501374165685
0.4,1.0,10000,2539,3.9385584875935407,3.1508467900748327
0.4,1.0,10000,2566,3.897116134060795,3.117692907248636
0.4,1.0,10000,2511,3.982477100756671,3.1859816806053365
0.4,1.0,10000,2637,3.7921880925293894,3.0337504740235115
0.4,1.0,10000,2539,3.9385584875935407,3.1508467900748327
0.4,1.0,10000,2545,3.9292730844793713,3.143418467583497
0.4,1.0,10000,2516,3.97456279809221,3.179650238473768
0.4,1.0,10000,2550,3.9215686274509802,3.1372549019607843
0.4,1.0,10000,2643,3.7835792659856224,3.026863412788498
0.4,1.0,10000,2568,3.8940809968847354,3.115264797507788
0.4,1.0,10000,2476,4.038772213247173,3.231017770597738
0.4,1.0,10000,2493,4.011231448054553,3.2089851584436424
0.4,1.0,10000,2544,3.930817610062893,3.1446540880503147
0.4,1.0,10000,2522,3.965107057890563,3.1720856463124503
0.4,1.0,10000,2588,3.8639876352395675,3.091190108191654
0.4,1.0,10000,2595,3.8535645472061657,3.0828516377649327
0.4,1.0,10000,2500,4.0,3.2
0.4,1.0,10000,2623,3.8124285169653067,3.0499428135722457
0.4,1.0,10000,2584,3.869969040247678,3.0959752321981426
0.4,1.0,10000,2537,3.9416633819471816,3.1533307055577455
0.4,1.0,10000,2558,3.9093041438623923,3.127443315089914
0.4,1.0,10000,2488,4.019292604501608,3.215434083601286
0.4,1.0,10000,2558,3.9093041438623923,3.127443315089914
0.4,1.0,10000,2526,3.9588281868566906,3.1670625494853524
0.4,1.0,10000,2512,3.9808917197452227,3.1847133757961785
0.4,1.0,10000,2534,3.946329913180742,3.1570639305445933
