needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
0.6,1.0,10000,3849,2.5980774227071968,3.117692907248636
0.6,1.0,10000,3823,2.615746795710175,3.1388961548522105
0.6,1.0,10000,3818,2.6191723415400734,3.143006809848088
0.6,1.0,10000,3934,2.541942043721403,3.050330452465684
0.6,1.0,10000,3873,2.581977794990963,3.098373353989156
0.6,1.0,10000,3811,2.623983206507478,3.148779847808974
0.6,1.0,10000,3867,2.585983966899405,3.1031807602792862
0.6,1.0,10000,3876,2.579979360165119,3.0959752321981426
0.6,1.0,10000,3785,2.642007926023778,3.1704095112285335
0.6,1.0,10000,3879,2.577984016499098,3.0935808197989174
0.6,1.0,10000,3842,2.6028110359187924,3.123373243102551
0.6,1.0,10000,3866,2.586652871184687,3.1039834454216244
0.6,1.0,10000,3818,2.6191723415400734,3.143006809848088
0.6,1.0,10000,3892,2.5693730729701953,3.0832476875642345
0.6,1.0,10000,3784,2.6427061310782243,3.171247357293869
0.6,1.0,10000,3830,2.6109660574412534,3.133159268929504
0.6,1.0,10000,3770,2.6525198938992043,3.183023872679045
0.6,1.0,10000,3856,2.5933609958506225,3.112033195020747
0.6,1.0,10000,3822,2.6164311878597593,3.1397174254317113
0.6,1.0,10000,3823,2.615746795710175,3.1388961548522105
0.6,1.0,10000,3814,2.6219192448872577,3.146303093864709
0.6,1.0,10000,3801,2.6308866087871614,3.1570639305445933
0.6,1.0,10000,3881,2.576655501159495,3.091986601391394
0.6,1.0,10000,3852,2.596053997923157,3.115264797507788
0.6,1.0,10000,3822,2.6164311878597593,3.1397174254317113
0.6,1.0,10000,3958,2.526528549772612,3.031834259727135
0.6,1.0,10000,3793,2.636435539151068,3.1637226469812814
0.6,1.0,10000,3780,2.6455026455026456,3.1746031746031744
0.6,1.0,10000,3844,2.6014568158168574,3.121748178980229
0.6,1.0,10000,3777,2.6476039184537994,3.177124702144559
0.6,1.0,10000,3875,2.5806451612903225,3.096774193548387
0.6,1.0,10000,3839,2.6048450117218027,3.125814014066163
0.6,1.0,10000,3809,2.625360987135731,3.1504331845628775
0.6,1.0,10000,3908,2.5588536335721597,3.0706243602865917
0.6,1.0,10000,3792,2.6371308016877637,3.1645569620253164
0.6,1.0,10000,3789,2.6392187912377936,3.1670625494853524
0.6,1.0,10000,3885,2.574002574002574,3.088803088803089
0.6,1.0,10000,3805,2.628120893561104,3.1537450722733245
0.6,1.0,10000,3799,2.632271650434325,3.1587259805211896
0.6,1.0,10000,3835,2.607561929595828,3.1290743155149934
0.6,1.0,10000,3726,2.6838432635534084,3.2206119162640903
0.6,1.0,10000,3833,2.6089225150013045,3.1307070180015653
0.6,1.0,10000,3879,2.577984016499098,3.0935808197989174
0.6,1.0,10000,3834,2.6082420448617634,3.1298904538341157
0.6,1.0,10000,3789,2.6392187912377936,3.1670625494853524
0.6,1.0,10000,3918,2.5523226135783563,3.0627871362940278
0.6,1.0,10000,3818,2.6191723415400734,3.143006809848088
0.6,1.0,10000,3846,2.6001040041601664,3.1201248049921997
0.6,1.0,10000,3736,2.6766595289079227,3.2119914346895073
0.6,1.0,10000,3690,2.710027100271003,3.252032520325203
0.6,1.0,10000,3823,2.615746795710175,3.1388961548522105
0.6,1.0,10000,3816,2.620545073375262,3.1446540880503147
0.6,1.0,10000,3779,2.646202699126753,3.175443238952104
0.6,1.0,10000,3809,2.625360987135731,3.1504331845628775
0.6,1.0,10000,3857,2.5926886180969664,3.11122634171636
0.6,1.0,10000,3665,2.728512960436562,3.2742155525238745
0.6,1.0,10000,3840,2.6041666666666665,3.125
0.6,1.0,10000,3827,2.6130128037627385,3.135615364515286
0.6,1.0,10000,3845,2.600780234070221,3.120936280884265
0.6,1.0,10000,3847,2.599428125812321,3.1193137509747855
0.6,1.0,10000,3786,2.641310089804543,3.1695721077654517
0.6,1.0,10000,3852,2.596053997923157,3.115264797507788
0.6,1.0,10000,3739,2.674511901577962,3.2094142818935545
0.6,1.0,10000,3831,2.6102845210127903,3.1323414252153485
