needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
1.0,1.0,1000,604,1.6556291390728477,3.3112582781456954
0.1,1.0,1000,63,15.873015873015873,3.1746031746031744
0.1,1.0,1000,68,14.705882352941176,2.9411764705882355
0.1,1.0,1000,56,17.857142857142858,3.5714285714285716
0.1,1.0,1000,61,16.39344262295082,3.278688524590164
0.1,1.0,1000,60,16.666666666666668,3.3333333333333335
0.1,1.0,1000,55,18.181818181818183,3.6363636363636362
0.1,1.0,1000,56,17.857142857142858,3.5714285714285716
0.1,1.0,1000,70,14.285714285714286,2.857142857142857
0.1,1.0,1000,79,12.658227848101266,2.5316455696202533
0.1,1.0,1000,69,14.492753623188406,2.898550724637681
0.1,1.0,1000,64,15.625,3.125
0.1,1.0,1000,63,15.873015873015873,3.1746031746031744
0.1,1.0,1000,64,15.625,3.125
0.1,1.0,1000,62,16.129032258064516,3.225806451612903
0.1,1.0,1000,60,16.666666666666668,3.3333333333333335
0.1,1.0,1000,74,13.513513513513514,2.7027027027027026
0.1,1.0,1000,65,15.384615384615385,3.076923076923077
0.1,1.0,1000,55,18.181818181818183,3.6363636363636362
0.1,1.0,1000,62,16.129032258064516,3.225806451612903
0.1,1.0,1000,63,15.873015873015873,3.1746031746031744
0.1,1.0,1000,55,18.181818181818183,3.6363636363636362
0.1,1.0,1000,54,18.51851851851852,3.7037037037037037
0.1,1.0,1000,75,13.333333333333334,2.6666666666666665
0.1,1.0,1000,77,12.987012987012987,2.5974025974025974
0.1,1.0,1000,69,14.492753623188406,2.898550724637681
0.1,1.0,1000,83,12.048192771084338,2.4096385542168677
0.1,1.0,1000,64,15.625,3.125
0.1,1.0,1000,66,15.151515151515152,3.0303030303030303
0.1,1.0,1000,55,18.181818181818183,3.6363636363636362
0.1,1.0,1000,74,13.513513513513514,2.7027027027027026
0.1,1.0,1000,57,17.54385964912281,3.508771929824561
0.1,1.0,1000,54,18.51851851851852,3.7037037037037037
0.1,1.0,1000,69,14.492753623188406,2.898550724637681
0.1,1.0,1000,47,21.27659574468085,4.25531914893617
0.1,1.0,1000,72,13.88888888888889,2.7777777777777777
0.1,1.0,1000,73,13.698630136986301,2.73972602739726
0.1,1.0,1000,66,15.151515151515152,3.0303030303030303
0.1,1.0,1000,69,14.492753623188406,2.898550724637681
0.1,1.0,1000,68,14.705882352941176,2.9411764705882355
0.1,1.0,1000,80,12.5,2.5
0.1,1.0,1000,70,14.285714285714286,2.857142857142857
0.1,1.0,1000,54,18.51851851851852,3.7037037037037037
0.1,1.0,1000,63,15.873015873015873,3.1746031746031744
0.1,1.0,1000,55,18.181818181818183,3.6363636363636362
0.1,1.0,1000,69,14.492753623188406,2.898550724637681
0.1,1.0,1000,62,16.129032258064516,3.225806451612903
0.1,1.0,1000,54,18.51851851851852,3.7037037037037037
0.1,1.0,1000,67,14.925373134328359,2.985074626865672
0.1,1.0,1000,59,16.949152542372882,3.389830508474576
0.1,1.0,1000,61,16.39344262295082,3.278688524590164
0.1,1.0,1000,60,16.666666666666668,3.3333333333333335
0.1,1.0,1000,68,14.705882352941176,2.9411764705882355
0.1,1.0,1000,67,14.925373134328359,2.985074626865672
0.1,1.0,1000,60,16.666666666666668,3.3333333333333335
0.1,1.0,1000,49,20.408163265306122,4.081632653061225
0.1,1.0,1000,58,17.24137931034483,3.4482758620689653
0.1,1.0,1000,47,21.27659574468085,4.25531914893617
0.1,1.0,1000,52,19.23076923076923,3.8461538461538463
0.1,1.0,1000,63,15.873015873015873,3.1746031746031744
0.1,1.0,1000,56,17.857142857142858,3.5714285714285716
0.1,1.0,1000,67,14.925373134328359,2.985074626865672
0.1,1.0,1000,67,14.925373134328359,2.985074626865672
0.1,1.0,1000,57,17.54385964912281,3.508771929824561
0.1,1.0,1000,62,16.129032258064516,3.225806451612903
0.1,1.0,1000,63,15.873015873015873,3.1746031746031744
0.1,1.0,1000,54,18.51851851851852,3.7037037037037037
0.1,1.0,1000,71,14.084507042253522,2.816901408450704
0.1,1.0,1000,53,18.867924528301888,3.7735849056603774
0.1,1.0,1000,72,13.88888888888889,2.7777777777777777
0.1,1.0,1000,60,16.666666666666668,3.3333333333333335
0.1,1.0,1000,73,13.698630136986301,2.73972602739726
0.1,1.0,1000,56,17.857142857142858,3.5714285714285716
0.1,1.0,1000,64,15.625,3.125
0.1,1.0,1000,71,14.084507042253522,2.816901408450704
0.1,1.0,1000,63,15.873015873015873,3.1746031746031744
0.1,1.0,1000,60,16.666666666666668,3.3333333333333335
0.1,1.0,1000,77,12.987012987012987,2.5974025974025974
0.1,1.0,1000,67,14.925373134328359,2.985074626865672
0.1,1.0,1000,74,13.513513513513514,2.7027027027027026
0.1,1.0,1000,59,16.949152542372882,3.389830508474576
0.1,1.0,1000,60,16.666666666666668,3.3333333333333335
0.1,1.0,1000,63,15.873015873015873,3.1746031746031744
0.1,1.0,1000,66,15.151515151515152,3.0303030303030303
0.1,1.0,1000,77,12.987012987012987,2.5974025974025974
0.1,1.0,1000,66,15.151515151515152,3.0303030303030303
0.1,1.0,1000,55,18.181818181818183,3.6363636363636362
0.1,1.0,1000,61,16.39344262295082,3.278688524590164
0.1,1.0,1000,59,16.949152542372882,3.389830508474576
0.1,1.0,1000,66,15.151515151515152,3.0303030303030303
0.1,1.0,1000,52,19.23076923076923,3.8461538461538463
0.1,1.0,1000,62,16.129032258064516,3.225806451612903
0.1,1.0,1000,58,17.24137931034483,3.4482758620689653
0.1,1.0,1000,63,15.873015873015873,3.1746031746031744
0.1,1.0,1000,54,18.51851851851852,3.7037037037037037
0.1,1.0,1000,67,14.925373134328359,2.985074626865672
0.1,1.0,1000,77,12.987012987012987,2.5974025974025974
0.1,1.0,1000,79,12.658227848101266,2.5316455696202533
0.1,1.0,1000,52,19.23076923076923,3.8461538461538463
0.1,1.0,1000,52,19.23076923076923,3.8461538461538463
