needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
1.0,1.0,10000,6395,1.563721657544957,3.127443315089914
0.3,1.0,10000,1926,5.192107995846314,3.115264797507788
0.3,1.0,10000,1931,5.178663904712584,3.1071983428275507
0.3,1.0,10000,1918,5.213764337851929,3.1282586027111576
0.3,1.0,10000,1877,5.3276505061267985,3.196590303676079
0.3,1.0,10000,1940,5.154639175257732,3.0927835051546393
0.3,1.0,10000,1965,5.089058524173028,3.053435114503817
0.3,1.0,10000,1885,5.305039787798409,3.183023872679045
0.3,1.0,10000,1902,5.257623554153523,3.1545741324921135
0.3,1.0,10000,1890,5.291005291005291,3.1746031746031744
0.3,1.0,10000,1939,5.157297576070139,3.0943785456420834
0.3,1.0,10000,1945,5.141388174807198,3.0848329048843186
0.3,1.0,10000,1851,5.4024851431658565,3.2414910858995136
0.3,1.0,10000,1876,5.330490405117271,3.1982942430703623
0.3,1.0,10000,1866,5.359056806002144,3.215434083601286
0.3,1.0,10000,1904,5.2521008403361344,3.1512605042016806
0.3,1.0,10000,1950,5.128205128205129,3.076923076923077
0.3,1.0,10000,1946,5.138746145940391,3.0832476875642345
0.3,1.0,10000,1916,5.219206680584551,3.1315240083507305
0.3,1.0,10000,1982,5.045408678102926,3.027245206861756
0.3,1.0,10000,1889,5.293806246691371,3.1762837480148227
0.3,1.0,10000,1888,5.296610169491525,3.1779661016949152
0.3,1.0,10000,1880,5.319148936170213,3.1914893617021276
0.3,1.0,10000,1871,5.344735435595938,3.206841261357563
0.3,1.0,10000,1895,5.277044854881266,3.1662269129287597
0.3,1.0,10000,1903,5.254860746190226,3.1529164477141354
0.3,1.0,10000,1913,5.2273915316257185,3.1364349189754313
0.3,1.0,10000,1903,5.254860746190226,3.1529164477141354
0.3,1.0,10000,1877,5.3276505061267985,3.196590303676079
0.3,1.0,10000,1921,5.205622071837585,3.123373243102551
0.3,1.0,10000,1923,5.200208008320333,3.1201248049921997
0.3,1.0,10000,1924,5.197505197505198,3.1185031185031185
0.3,1.0,10000,1995,5.012531328320802,3.007518796992481
0.3,1.0,10000,1891,5.288207297726071,3.1729243786356425
0.3,1.0,10000,1920,5.208333333333333,3.125
0.3,1.0,10000,1947,5.136106831022086,3.0816640986132513
0.3,1.0,10000,1876,5.330490405117271,3.1982942430703623
0.3,1.0,10000,1936,5.1652892561983474,3.0991735537190084
0.3,1.0,10000,1871,5.344735435595938,3.206841261357563
0.3,1.0,10000,1848,5.411255411255412,3.2467532467532467
0.3,1.0,10000,1982,5.045408678102926,3.027245206861756
0.3,1.0,10000,1795,5.571030640668524,3.3426183844011144
0.3,1.0,10000,1837,5.443658138268916,3.26619488296135
0.3,1.0,10000,1850,5.405405405405405,3.2432432432432434
0.3,1.0,10000,1875,5.333333333333333,3.2
0.3,1.0,10000,1867,5.356186395286556,3.2137118371719335
0.3,1.0,10000,1907,5.243838489774515,3.146303093864709
0.3,1.0,10000,1929,5.184033177812338,3.1104199066874028
0.3,1.0,10000,1904,5.2521008403361344,3.1512605042016806
0.3,1.0,10000,1923,5.200208008320333,3.1201248049921997
0.3,1.0,10000,1852,5.399568034557236,3.239740820734341
0.3,1.0,10000,1935,5.167958656330749,3.10077519379845
0.3,1.0,10000,1870,5.347593582887701,3.2085561497326203
0.3,1.0,10000,1955,5.115089514066496,3.0690537084398977
0.3,1.0,10000,1947,5.136106831022086,3.0816640986132513
0.3,1.0,10000,1897,5.271481286241434,3.16288877174486
0.3,1.0,10000,1925,5.194805194805195,3.116883116883117
0.3,1.0,10000,1962,5.096839959225281,3.058103975535168
0.3,1.0,10000,1902,5.257623554153523,3.1545741324921135
0.3,1.0,10000,1935,5.167958656330749,3.10077519379845
0.3,1.0,10000,1914,5.2246603970741905,3.134796238244514
0.3,1.0,10000,1860,5.376344086021505,3.225806451612903
0.3,1.0,10000,1939,5.157297576070139,3.0943785456420834
0.3,1.0,10000,1910,5.2356020942408374,3.141361256544503
0.3,1.0,10000,1891,5.288207297726071,3.1729243786356425
0.3,1.0,10000,1828,5.470459518599562,3.2822757111597376
0.3,1.0,10000,1912,5.2301255230125525,3.1380753138075312
0.3,1.0,10000,1906,5.246589716684155,3.147953830010493
0.3,1.0,10000,1873,5.339028296849973,3.203416978109984
0.3,1.0,10000,1921,5.205622071837585,3.123373243102551
0.3,1.0,10000,1914,5.2246603970741905,3.134796238244514
0.3,1.0,10000,1954,5.117707267144319,3.0706243602865917
0.3,1.0,10000,1851,5.4024851431658565,3.2414910858995136
0.3,1.0,10000,1908,5.241090146750524,3.1446540880503147
0.3,1.0,10000,1960,5.1020408163265305,3.061224489795918
0.3,1.0,10000,1937,5.162622612287042,3.097573567372225
0.3,1.0,10000,1925,5.194805194805195,3.116883116883117
0.3,1.0,10000,1932,5.175983436853002,3.1055900621118013
0.3,1.0,10000,1823,5.485463521667581,3.2912781130005486
0.3,1.0,10000,1877,5.3276505061267985,3.196590303676079
0.3,1.0,10000,1890,5.291005291005291,3.1746031746031744
0.3,1.0,10000,1940,5.154639175257732,3.0927835051546393
0.3,1.0,10000,1971,5.073566717402334,3.0441400304414
0.3,1.0,10000,1895,5.277044854881266,3.1662269129287597
0.3,1.0,10000,1876,5.330490405117271,3.1982942430703623
0.3,1.0,10000,1850,5.405405405405405,3.2432432432432434
0.3,1.0,10000,1836,5.446623093681917,3.2679738562091503
0.3,1.0,10000,1865,5.361930294906166,3.2171581769436997
0.3,1.0,10000,1862,5.370569280343717,3.2223415682062297
0.3,1.0,10000,1898,5.268703898840885,3.161222339304531
0.3,1.0,10000,1927,5.1894135962636225,3.113648157758173
0.3,1.0,10000,1983,5.0428643469490675,3.02571860816944
0.3,1.0,10000,1954,5.117707267144319,3.0706243602865917
0.3,1.0,10000,1890,5.291005291005291,3.1746031746031744
0.3,1.0,10000,1923,5.200208008320333,3.1201248049921997
0.3,1.0,10000,1933,5.173305742369374,3.1039834454216244
0.3,1.0,10000,1906,5.246589716684155,3.147953830010493
0.3,1.0,10000,1929,5.184033177812338,3.1104199066874028
0.3,1.0,10000,1944,5.1440329218107,3.0864197530864197
0.3,1.0,10000,1910,5.2356020942408374,3.141361256544503
