needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
1.0,1.0,10000,6439,1.5530361857431279,3.1060723714862557
0.5,1.0,10000,3126,3.198976327575176,3.198976327575176
0.5,1.0,10000,3193,3.1318509238960224,3.1318509238960224
0.5,1.0,10000,3114,3.2113037893384715,3.2113037893384715
0.5,1.0,10000,3169,3.155569580309246,3.155569580309246
0.5,1.0,10000,3256,3.0712530712530715,3.0712530712530715
0.5,1.0,10000,3183,3.1416902293433866,3.1416902293433866
0.5,1.0,10000,3206,3.119151590767311,3.119151590767311
0.5,1.0,10000,3155,3.1695721077654517,3.1695721077654517
0.5,1.0,10000,3165,3.1595576619273302,3.1595576619273302
0.5,1.0,10000,3252,3.075030750307503,3.075030750307503
0.5,1.0,10000,3140,3.1847133757961785,3.1847133757961785
0.5,1.0,10000,3137,3.18775900541919,3.18775900541919
0.5,1.0,10000,3222,3.1036623215394163,3.1036623215394163
0.5,1.0,10000,3166,3.158559696778269,3.158559696778269
0.5,1.0,10000,3179,3.1456432840515887,3.1456432840515887
0.5,1.0,10000,3148,3.1766200762388817,3.1766200762388817
0.5,1.0,10000,3220,3.1055900621118013,3.1055900621118013
0.5,1.0,10000,3154,3.170577045022194,3.170577045022194
0.5,1.0,10000,3256,3.0712530712530715,3.0712530712530715
0.5,1.0,10000,3122,3.2030749519538757,3.2030749519538757
0.5,1.0,10000,3154,3.170577045022194,3.170577045022194
0.5,1.0,10000,3096,3.2299741602067185,3.2299741602067185
0.5,1.0,10000,3128,3.1969309462915603,3.1969309462915603
0.5,1.0,10000,3176,3.1486146095717884,3.1486146095717884
0.5,1.0,10000,3139,3.1857279388340234,3.1857279388340234
0.5,1.0,10000,3180,3.1446540880503147,3.1446540880503147
0.5,1.0,10000,3241,3.08546744831842,3.08546744831842
0.5,1.0,10000,3189,3.1357792411414236,3.1357792411414236
0.5,1.0,10000,3162,3.1625553447185326,3.1625553447185326
0.5,1.0,10000,3144,3.1806615776081424,3.1806615776081424
0.5,1.0,10000,3108,3.2175032175032174,3.2175032175032174
0.5,1.0,10000,3255,3.0721966205837172,3.0721966205837172
0.5,1.0,10000,3185,3.1397174254317113,3.1397174254317113
0.5,1.0,10000,3210,3.115264797507788,3.115264797507788
0.5,1.0,10000,3145,3.179650238473768,3.179650238473768
0.5,1.0,10000,3180,3.1446540880503147,3.1446540880503147
0.5,1.0,10000,3151,3.17359568390987,3.17359568390987
0.5,1.0,10000,3145,3.179650238473768,3.179650238473768
0.5,1.0,10000,3127,3.197953309881676,3.197953309881676
0.5,1.0,10000,3216,3.109452736318408,3.109452736318408
0.5,1.0,10000,3228,3.097893432465923,3.097893432465923
0.5,1.0,10000,3145,3.179650238473768,3.179650238473768
0.5,1.0,10000,3147,3.1776294884016525,3.1776294884016525
0.5,1.0,10000,3150,3.1746031746031744,3.1746031746031744
0.5,1.0,10000,3132,3.1928480204342273,3.1928480204342273
0.5,1.0,10000,3238,3.0883261272390365,3.0883261272390365
0.5,1.0,10000,3190,3.134796238244514,3.134796238244514
