needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
0.5,1.0,153,45,3.4,3.4
0.5,1.0,154,45,3.422222222222222,3.422222222222222
0.5,1.0,155,46,3.369565217391304,3.369565217391304
0.5,1.0,156,47,3.3191489361702127,3.3191489361702127
0.5,1.0,157,47,3.3404255319148937,3.3404255319148937
0.5,1.0,158,47,3.3617021276595747,3.3617021276595747
0.5,1.0,159,48,3.3125,3.3125
0.5,1.0,160,48,3.3333333333333335,3.3333333333333335
0.5,1.0,161,48,3.3541666666666665,3.3541666666666665
0.5,1.0,162,48,3.375,3.375
0.5,1.0,163,49,3.326530612244898,3.326530612244898
0.5,1.0,164,49,3.3469387755102042,3.3469387755102042
0.5,1.0,165,49,3.36734693877551,3.36734693877551
0.5,1.0,166,49,3.3877551020408165,3.3877551020408165
0.5,1.0,167,49,3.4081632653061225,3.4081632653061225
0.5,1.0,168,49,3.4285714285714284,3.4285714285714284
0.5,1.0,169,49,3.4489795918367347,3.4489795918367347
0.5,1.0,170,49,3.4693877551020407,3.4693877551020407
0.5,1.0,171,50,3.42,3.42
0.5,1.0,172,50,3.44,3.44
0.5,1.0,173,50,3.46,3.46
0.5,1.0,174,51,3.411764705882353,3.411764705882353
0.5,1.0,175,51,3.4313725490196076,3.4313725490196076
0.5,1.0,176,51,3.450980392156863,3.450980392156863
0.5,1.0,177,51,3.4705882352941178,3.4705882352941178
0.5,1.0,178,51,3.4901960784313726,3.4901960784313726
0.5,1.0,179,52,3.4423076923076925,3.4423076923076925
0.5,1.0,180,53,3.3962264150943398,3.3962264150943398
0.5,1.0,181,53,3.4150943396226414,3.4150943396226414
0.5,1.0,182,53,3.4339622641509435,3.4339622641509435
0.5,1.0,183,53,3.452830188679245,3.452830188679245
0.5,1.0,184,53,3.4716981132075473,3.4716981132075473
0.5,1.0,185,53,3.490566037735849,3.490566037735849
0.5,1.0,186,53,3.509433962264151,3.509433962264151
0.5,1.0,187,54,3.462962962962963,3.462962962962963
0.5,1.0,188,55,3.418181818181818,3.418181818181818
0.5,1.0,189,55,3.4363636363636365,3.4363636363636365
0.5,1.0,190,55,3.4545454545454546,3.4545454545454546
0.5,1.0,191,55,3.4727272727272727,3.4727272727272727
0.5,1.0,192,56,3.4285714285714284,3.4285714285714284
0.5,1.0,193,56,3.4464285714285716,3.4464285714285716
0.5,1.0,194,56,3.4642857142857144,3.4642857142857144
0.5,1.0,195,57,3.4210526315789473,3.4210526315789473
0.5,1.0,196,57,3.43859649122807,3.43859649122807
0.5,1.0,197,58,3.396551724137931,3.396551724137931
0.5,1.0,198,58,3.413793103448276,3.413793103448276
0.5,1.0,199,58,3.4310344827586206,3.4310344827586206
0.5,1.0,200,58,3.4482758620689653,3.4482758620689653
0.5,1.0,201,58,3.4655172413793105,3.4655172413793105
0.5,1.0,202,58,3.4827586206896552,3.4827586206896552
