needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
0.5,1.0,163,52,3.1346153846153846,3.1346153846153846
0.5,1.0,164,53,3.0943396226415096,3.0943396226415096
0.5,1.0,165,53,3.1132075471698113,3.1132075471698113
0.5,1.0,166,53,3.1320754716981134,3.1320754716981134
0.5,1.0,167,53,3.150943396226415,3.150943396226415
0.5,1.0,168,53,3.169811320754717,3.169811320754717
0.5,1.0,169,53,3.188679245283019,3.188679245283019
0.5,1.0,170,54,3.1481481481481484,3.1481481481481484
0.5,1.0,171,55,3.109090909090909,3.109090909090909
0.5,1.0,172,55,3.1272727272727274,3.1272727272727274
0.5,1.0,173,55,3.1454545454545455,3.1454545454545455
0.5,1.0,174,55,3.1636363636363636,3.1636363636363636
0.5,1.0,175,55,3.1818181818181817,3.1818181818181817
0.5,1.0,176,55,3.2,3.2
0.5,1.0,177,56,3.1607142857142856,3.1607142857142856
0.5,1.0,178,56,3.1785714285714284,3.1785714285714284
0.5,1.0,179,57,3.1403508771929824,3.1403508771929824
0.5,1.0,180,57,3.1578947368421053,3.1578947368421053
0.5,1.0,181,57,3.175438596491228,3.175438596491228
0.5,1.0,182,58,3.1379310344827585,3.1379310344827585
0.5,1.0,183,58,3.1551724137931036,3.1551724137931036
0.5,1.0,184,58,3.1724137931034484,3.1724137931034484
0.5,1.0,185,59,3.135593220338983,3.135593220338983
0.5,1.0,186,60,3.1,3.1
0.5,1.0,187,60,3.1166666666666667,3.1166666666666667
0.5,1.0,188,60,3.1333333333333333,3.1333333333333333
0.5,1.0,189,60,3.15,3.15
0.5,1.0,190,60,3.1666666666666665,3.1666666666666665
0.5,1.0,191,60,3.183333333333333,3.183333333333333
0.5,1.0,192,60,3.2,3.2
0.5,1.0,193,60,3.216666666666667,3.216666666666667
0.5,1.0,194,60,3.2333333333333334,3.2333333333333334
0.5,1.0,195,60,3.25,3.25
0.5,1.0,196,60,3.2666666666666666,3.2666666666666666
0.5,1.0,197,61,3.2295081967213113,3.2295081967213113
0.5,1.0,198,62,3.193548387096774,3.193548387096774
0.5,1.0,199,62,3.2096774193548385,3.2096774193548385
0.5,1.0,200,62,3.225806451612903,3.225806451612903
0.5,1.0,201,62,3.2419354838709675,3.2419354838709675
0.5,1.0,202,62,3.2580645161290325,3.2580645161290325
0.5,1.0,203,62,3.274193548387097,3.274193548387097
0.5,1.0,204,63,3.238095238095238,3.238095238095238
0.5,1.0,205,63,3.253968253968254,3.253968253968254
0.5,1.0,206,63,3.2698412698412698,3.2698412698412698
0.5,1.0,207,63,3.2857142857142856,3.2857142857142856
0.5,1.0,208,63,3.3015873015873014,3.3015873015873014
0.5,1.0,209,63,3.3174603174603177,3.3174603174603177
0.5,1.0,210,64,3.28125,3.28125
0.5,1.0,211,65,3.246153846153846,3.246153846153846
0.5,1.0,212,65,3.2615384615384615,3.2615384615384615
0.5,1.0,213,65,3.276923076923077,3.276923076923077
0.5,1.0,214,65,3.292307692307692,3.292307692307692
0.5,1.0,215,65,3.3076923076923075,3.3076923076923075
0.5,1.0,216,65,3.3230769230769233,3.3230769230769233
0.5,1.0,217,66,3.287878787878788,3.287878787878788
0.5,1.0,218,66,3.303030303030303,3.303030303030303
0.5,1.0,219,66,3.3181818181818183,3.3181818181818183
0.5,1.0,220,66,3.3333333333333335,3.3333333333333335
0.5,1.0,221,66,3.3484848484848486,3.3484848484848486
0.5,1.0,222,67,3.3134328358208953,3.3134328358208953
0.5,1.0,223,67,3.328358208955224,3.328358208955224
0.5,1.0,224,67,3.343283582089552,3.343283582089552
0.5,1.0,225,67,3.3582089552238807,3.3582089552238807
0.5,1.0,226,67,3.373134328358209,3.373134328358209
0.5,1.0,227,67,3.388059701492537,3.388059701492537
0.5,1.0,228,67,3.4029850746268657,3.4029850746268657
0.5,1.0,229,67,3.417910447761194,3.417910447761194
0.5,1.0,230,67,3.4328358208955225,3.4328358208955225
0.5,1.0,231,67,3.4477611940298507,3.4477611940298507
0.5,1.0,232,67,3.462686567164179,3.462686567164179
0.5,1.0,233,67,3.4776119402985075,3.4776119402985075
0.5,1.0,234,68,3.4411764705882355,3.4411764705882355
0.5,1.0,235,68,3.4558823529411766,3.4558823529411766
0.5,1.0,236,68,3.4705882352941178,3.4705882352941178
0.5,1.0,237,68,3.485294117647059,3.485294117647059
0.5,1.0,238,69,3.449275362318841,3.449275362318841
0.5,1.0,239,70,3.414285714285714,3.414285714285714
0.5,1.0,240,70,3.4285714285714284,3.4285714285714284
0.5,1.0,241,70,3.442857142857143,3.442857142857143
0.5,1.0,242,71,3.408450704225352,3.408450704225352
0.5,1.0,243,71,3.4225352112676055,3.4225352112676055
0.5,1.0,244,71,3.436619718309859,3.436619718309859
0.5,1.0,245,72,3.4027777777777777,3.4027777777777777
0.5,1.0,246,73,3.3698630136986303,3.3698630136986303
0.5,1.0,247,73,3.3835616438356166,3.3835616438356166
0.5,1.0,248,73,3.3972602739726026,3.3972602739726026
0.5,1.0,249,73,3.410958904109589,3.410958904109589
0.5,1.0,250,74,3.3783783783783785,3.3783783783783785
0.5,1.0,251,74,3.391891891891892,3.391891891891892
0.5,1.0,252,75,3.36,3.36
0.5,1.0,253,76,3.3289473684210527,3.3289473684210527
0.5,1.0,254,76,3.3421052631578947,3.3421052631578947
0.5,1.0,255,77,3.311688311688312,3.311688311688312
0.5,1.0,256,77,3.324675324675325,3.324675324675325
0.5,1.0,257,77,3.3376623376623376,3.3376623376623376
0.5,1.0,258,77,3.3506493506493507,3.3506493506493507
0.5,1.0,259,78,3.3205128205128207,3.3205128205128207
0.5,1.0,260,78,3.3333333333333335,3.3333333333333335
0.5,1.0,261,78,3.3461538461538463,3.3461538461538463
0.5,1.0,262,78,3.358974358974359,3.358974358974359
0.5,1.0,263,78,3.371794871794872,3.371794871794872
0.5,1.0,264,78,3.3846153846153846,3.3846153846153846
0.5,1.0,265,78,3.3974358974358974,3.3974358974358974
0.5,1.0,266,79,3.367088607594937,3.367088607594937
0.5,1.0,267,79,3.3797468354430378,3.3797468354430378
0.5,1.0,268,79,3.392405063291139,3.392405063291139
0.5,1.0,269,80,3.3625,3.3625
0.5,1.0,270,81,3.3333333333333335,3.3333333333333335
0.5,1.0,271,81,3.345679012345679,3.345679012345679
0.5,1.0,272,81,3.3580246913580245,3.3580246913580245
0.5,1.0,273,81,3.3703703703703702,3.3703703703703702
0.5,1.0,274,81,3.382716049382716,3.382716049382716
0.5,1.0,275,81,3.3950617283950617,3.3950617283950617
0.5,1.0,276,81,3.4074074074074074,3.4074074074074074
0.5,1.0,277,81,3.419753086419753,3.419753086419753
0.5,1.0,278,81,3.432098765432099,3.432098765432099
0.5,1.0,279,81,3.4444444444444446,3.4444444444444446
0.5,1.0,280,81,3.45679012345679,3.45679012345679
0.5,1.0,281,82,3.426829268292683,3.426829268292683
0.5,1.0,282,83,3.397590361445783,3.397590361445783
0.5,1.0,283,83,3.4096385542168677,3.4096385542168677
0.5,1.0,284,83,3.4216867469879517,3.4216867469879517
0.5,1.0,285,83,3.433734939759036,3.433734939759036
0.5,1.0,286,83,3.4457831325301207,3.4457831325301207
0.5,1.0,287,84,3.4166666666666665,3.4166666666666665
0.5,1.0,288,84,3.4285714285714284,3.4285714285714284
0.5,1.0,289,84,3.4404761904761907,3.4404761904761907
0.5,1.0,290,84,3.4523809523809526,3.4523809523809526
0.5,1.0,291,84,3.4642857142857144,3.4642857142857144
0.5,1.0,292,85,3.4352941176470586,3.4352941176470586
0.5,1.0,293,85,3.447058823529412,3.447058823529412
0.5,1.0,294,85,3.458823529411765,3.458823529411765
0.5,1.0,295,85,3.4705882352941178,3.4705882352941178
0.5,1.0,296,85,3.4823529411764707,3.4823529411764707
0.5,1.0,297,85,3.4941176470588236,3.4941176470588236
0.5,1.0,298,85,3.5058823529411764,3.5058823529411764
0.5,1.0,299,86,3.4767441860465116,3.4767441860465116
0.5,1.0,300,87,3.4482758620689653,3.4482758620689653
0.5,1.0,301,87,3.4597701149425286,3.4597701149425286
0.5,1.0,302,87,3.471264367816092,3.471264367816092
0.5,1.0,303,87,3.4827586206896552,3.4827586206896552
0.5,1.0,304,88,3.4545454545454546,3.4545454545454546
0.5,1.0,305,88,3.465909090909091,3.465909090909091
0.5,1.0,306,88,3.477272727272727,3.477272727272727
0.5,1.0,307,88,3.4886363636363638,3.4886363636363638
0.5,1.0,308,88,3.5,3.5
0.5,1.0,309,88,3.5113636363636362,3.5113636363636362
0.5,1.0,310,88,3.522727272727273,3.522727272727273
0.5,1.0,311,88,3.534090909090909,3.534090909090909
0.5,1.0,312,88,3.5454545454545454,3.5454545454545454
0.5,1.0,313,89,3.5168539325842696,3.5168539325842696
0.5,1.0,314,89,3.5280898876404496,3.5280898876404496
0.5,1.0,315,89,3.539325842696629,3.539325842696629
0.5,1.0,316,89,3.550561797752809,3.550561797752809
0.5,1.0,317,89,3.561797752808989,3.561797752808989
0.5,1.0,318,89,3.5730337078651684,3.5730337078651684
0.5,1.0,319,89,3.5842696629213484,3.5842696629213484
0.5,1.0,320,89,3.595505617977528,3.595505617977528
0.5,1.0,321,89,3.606741573033708,3.606741573033708
0.5,1.0,322,89,3.6179775280898876,3.6179775280898876
0.5,1.0,323,90,3.588888888888889,3.588888888888889
0.5,1.0,324,90,3.6,3.6
0.5,1.0,325,90,3.611111111111111,3.611111111111111
0.5,1.0,326,91,3.5824175824175826,3.5824175824175826
0.5,1.0,327,91,3.5934065934065935,3.5934065934065935
0.5,1.0,328,91,3.6043956043956045,3.6043956043956045
0.5,1.0,329,91,3.6153846153846154,3.6153846153846154
0.5,1.0,330,91,3.6263736263736264,3.6263736263736264
0.5,1.0,331,91,3.6373626373626373,3.6373626373626373
0.5,1.0,332,91,3.6483516483516483,3.6483516483516483
0.5,1.0,333,91,3.659340659340659,3.659340659340659
0.5,1.0,334,91,3.67032967032967,3.67032967032967
0.5,1.0,335,91,3.681318681318681,3.681318681318681
0.5,1.0,336,92,3.652173913043478,3.652173913043478
0.5,1.0,337,93,3.6236559139784945,3.6236559139784945
0.5,1.0,338,93,3.6344086021505375,3.6344086021505375
0.5,1.0,339,93,3.6451612903225805,3.6451612903225805
0.5,1.0,340,94,3.617021276595745,3.617021276595745
0.5,1.0,341,94,3.627659574468085,3.627659574468085
0.5,1.0,342,94,3.6382978723404253,3.6382978723404253
0.5,1.0,343,95,3.610526315789474,3.610526315789474
0.5,1.0,344,96,3.5833333333333335,3.5833333333333335
0.5,1.0,345,96,3.59375,3.59375
0.5,1.0,346,97,3.5670103092783507,3.5670103092783507
0.5,1.0,347,97,3.577319587628866,3.577319587628866
0.5,1.0,348,97,3.5876288659793816,3.5876288659793816
0.5,1.0,349,97,3.597938144329897,3.597938144329897
0.5,1.0,350,97,3.6082474226804124,3.6082474226804124
0.5,1.0,351,98,3.5816326530612246,3.5816326530612246
0.5,1.0,352,98,3.5918367346938775,3.5918367346938775
0.5,1.0,353,98,3.6020408163265305,3.6020408163265305
0.5,1.0,354,98,3.6122448979591835,3.6122448979591835
0.5,1.0,355,98,3.622448979591837,3.622448979591837
0.5,1.0,356,98,3.63265306122449,3.63265306122449
0.5,1.0,357,98,3.642857142857143,3.642857142857143
0.5,1.0,358,98,3.6530612244897958,3.6530612244897958
0.5,1.0,359,98,3.663265306122449,3.663265306122449
0.5,1.0,360,98,3.673469387755102,3.673469387755102
0.5,1.0,361,98,3.683673469387755,3.683673469387755
0.5,1.0,362,98,3.693877551020408,3.693877551020408
0.5,1.0,363,98,3.704081632653061,3.704081632653061
0.5,1.0,364,98,3.7142857142857144,3.7142857142857144
0.5,1.0,365,99,3.686868686868687,3.686868686868687
0.5,1.0,366,99,3.696969696969697,3.696969696969697
0.5,1.0,367,99,3.707070707070707,3.707070707070707
0.5,1.0,368,99,3.717171717171717,3.717171717171717
0.5,1.0,369,100,3.69,3.69
0.5,1.0,370,100,3.7,3.7
0.5,1.0,371,100,3.71,3.71
0.5,1.0,372,101,3.6831683168316833,3.6831683168316833
0.5,1.0,373,101,3.6930693069306932,3.6930693069306932
0.5,1.0,374,101,3.702970297029703,3.702970297029703
0.5,1.0,375,102,3.676470588235294,3.676470588235294
0.5,1.0,376,102,3.6862745098039214,3.6862745098039214
0.5,1.0,377,103,3.6601941747572817,3.6601941747572817
0.5,1.0,378,103,3.6699029126213594,3.6699029126213594
0.5,1.0,379,104,3.644230769230769,3.644230769230769
0.5,1.0,380,105,3.619047619047619,3.619047619047619
0.5,1.0,381,105,3.6285714285714286,3.6285714285714286
0.5,1.0,382,105,3.638095238095238,3.638095238095238
0.5,1.0,383,106,3.6132075471698113,3.6132075471698113
0.5,1.0,384,106,3.6226415094339623,3.6226415094339623
0.5,1.0,385,107,3.5981308411214954,3.5981308411214954
0.5,1.0,386,107,3.607476635514019,3.607476635514019
0.5,1.0,387,107,3.616822429906542,3.616822429906542
0.5,1.0,388,108,3.5925925925925926,3.5925925925925926
0.5,1.0,389,109,3.5688073394495414,3.5688073394495414
0.5,1.0,390,110,3.5454545454545454,3.5454545454545454
0.5,1.0,391,110,3.5545454545454547,3.5545454545454547
0.5,1.0,392,110,3.5636363636363635,3.5636363636363635
0.5,1.0,393,110,3.5727272727272728,3.5727272727272728
0.5,1.0,394,110,3.581818181818182,3.581818181818182
0.5,1.0,395,110,3.590909090909091,3.590909090909091
0.5,1.0,396,110,3.6,3.6
0.5,1.0,397,111,3.5765765765765765,3.5765765765765765
0.5,1.0,398,112,3.5535714285714284,3.5535714285714284
0.5,1.0,399,112,3.5625,3.5625
0.5,1.0,400,113,3.5398230088495577,3.5398230088495577
0.5,1.0,401,113,3.5486725663716814,3.5486725663716814
0.5,1.0,402,114,3.526315789473684,3.526315789473684
0.5,1.0,403,114,3.5350877192982457,3.5350877192982457
0.5,1.0,404,114,3.543859649122807,3.543859649122807
0.5,1.0,405,115,3.5217391304347827,3.5217391304347827
0.5,1.0,406,115,3.5304347826086957,3.5304347826086957
0.5,1.0,407,116,3.5086206896551726,3.5086206896551726
0.5,1.0,408,116,3.5172413793103448,3.5172413793103448
0.5,1.0,409,116,3.5258620689655173,3.5258620689655173
0.5,1.0,410,117,3.5042735042735043,3.5042735042735043
0.5,1.0,411,118,3.483050847457627,3.483050847457627
0.5,1.0,412,118,3.4915254237288136,3.4915254237288136
0.5,1.0,413,119,3.4705882352941178,3.4705882352941178
0.5,1.0,414,119,3.4789915966386555,3.4789915966386555
0.5,1.0,415,119,3.4873949579831933,3.4873949579831933
0.5,1.0,416,119,3.495798319327731,3.495798319327731
0.5,1.0,417,119,3.504201680672269,3.504201680672269
0.5,1.0,418,119,3.5126050420168067,3.5126050420168067
0.5,1.0,419,119,3.5210084033613445,3.5210084033613445
0.5,1.0,420,120,3.5,3.5
0.5,1.0,421,120,3.5083333333333333,3.5083333333333333
0.5,1.0,422,120,3.5166666666666666,3.5166666666666666
0.5,1.0,423,120,3.525,3.525
0.5,1.0,424,120,3.533333333333333,3.533333333333333
0.5,1.0,425,120,3.5416666666666665,3.5416666666666665
0.5,1.0,426,120,3.55,3.55
0.5,1.0,427,120,3.558333333333333,3.558333333333333
0.5,1.0,428,120,3.566666666666667,3.566666666666667
0.5,1.0,429,120,3.575,3.575
0.5,1.0,430,120,3.5833333333333335,3.5833333333333335
0.5,1.0,431,120,3.591666666666667,3.591666666666667
0.5,1.0,432,121,3.5702479338842976,3.5702479338842976
0.5,1.0,433,121,3.5785123966942147,3.5785123966942147
0.5,1.0,434,122,3.557377049180328,3.557377049180328
0.5,1.0,435,123,3.5365853658536586,3.5365853658536586
0.5,1.0,436,124,3.5161290322580645,3.5161290322580645
0.5,1.0,437,125,3.496,3.496
0.5,1.0,438,125,3.504,3.504
0.5,1.0,439,125,3.512,3.512
0.5,1.0,440,126,3.492063492063492,3.492063492063492
0.5,1.0,441,126,3.5,3.5
0.5,1.0,442,127,3.4803149606299213,3.4803149606299213
0.5,1.0,443,127,3.4881889763779528,3.4881889763779528
0.5,1.0,444,127,3.4960629921259843,3.4960629921259843
0.5,1.0,445,128,3.4765625,3.4765625
0.5,1.0,446,128,3.484375,3.484375
0.5,1.0,447,128,3.4921875,3.4921875
0.5,1.0,448,128,3.5,3.5
0.5,1.0,449,128,3.5078125,3.5078125
0.5,1.0,450,129,3.488372093023256,3.488372093023256
0.5,1.0,451,130,3.4692307692307693,3.4692307692307693
0.5,1.0,452,130,3.476923076923077,3.476923076923077
0.5,1.0,453,130,3.4846153846153847,3.4846153846153847
0.5,1.0,454,131,3.4656488549618323,3.4656488549618323
0.5,1.0,455,132,3.446969696969697,3.446969696969697
0.5,1.0,456,132,3.4545454545454546,3.4545454545454546
0.5,1.0,457,133,3.43609022556391,3.43609022556391
0.5,1.0,458,134,3.417910447761194,3.417910447761194
0.5,1.0,459,134,3.425373134328358,3.425373134328358
0.5,1.0,460,134,3.4328358208955225,3.4328358208955225
0.5,1.0,461,134,3.4402985074626864,3.4402985074626864
0.5,1.0,462,134,3.4477611940298507,3.4477611940298507
0.5,1.0,463,134,3.455223880597015,3.455223880597015
0.5,1.0,464,134,3.462686567164179,3.462686567164179
0.5,1.0,465,134,3.470149253731343,3.470149253731343
0.5,1.0,466,135,3.4518518518518517,3.4518518518518517
0.5,1.0,467,135,3.4592592592592593,3.4592592592592593
0.5,1.0,468,136,3.4411764705882355,3.4411764705882355
0.5,1.0,469,137,3.423357664233577,3.423357664233577
0.5,1.0,470,137,3.4306569343065694,3.4306569343065694
0.5,1.0,471,137,3.437956204379562,3.437956204379562
0.5,1.0,472,137,3.4452554744525545,3.4452554744525545
0.5,1.0,473,137,3.4525547445255476,3.4525547445255476
0.5,1.0,474,138,3.4347826086956523,3.4347826086956523
0.5,1.0,475,139,3.41726618705036,3.41726618705036
0.5,1.0,476,139,3.4244604316546763,3.4244604316546763
0.5,1.0,477,139,3.431654676258993,3.431654676258993
0.5,1.0,478,140,3.414285714285714,3.414285714285714
0.5,1.0,479,141,3.397163120567376,3.397163120567376
0.5,1.0,480,141,3.404255319148936,3.404255319148936
0.5,1.0,481,141,3.4113475177304964,3.4113475177304964
0.5,1.0,482,142,3.3943661971830985,3.3943661971830985
0.5,1.0,483,142,3.4014084507042255,3.4014084507042255
0.5,1.0,484,143,3.3846153846153846,3.3846153846153846
0.5,1.0,485,144,3.3680555555555554,3.3680555555555554
0.5,1.0,486,145,3.3517241379310345,3.3517241379310345
0.5,1.0,487,145,3.3586206896551722,3.3586206896551722
0.5,1.0,488,145,3.3655172413793104,3.3655172413793104
0.5,1.0,489,145,3.372413793103448,3.372413793103448
0.5,1.0,490,145,3.3793103448275863,3.3793103448275863
0.5,1.0,491,145,3.386206896551724,3.386206896551724
0.5,1.0,492,145,3.393103448275862,3.393103448275862
0.5,1.0,493,145,3.4,3.4
0.5,1.0,494,145,3.406896551724138,3.406896551724138
0.5,1.0,495,145,3.413793103448276,3.413793103448276
0.5,1.0,496,145,3.420689655172414,3.420689655172414
0.5,1.0,497,145,3.4275862068965517,3.4275862068965517
0.5,1.0,498,145,3.43448275862069,3.43448275862069
0.5,1.0,499,145,3.4413793103448276,3.4413793103448276
0.5,1.0,500,145,3.4482758620689653,3.4482758620689653
0.5,1.0,501,145,3.4551724137931035,3.4551724137931035
0.5,1.0,502,145,3.462068965517241,3.462068965517241
0.5,1.0,503,146,3.4452054794520546,3.4452054794520546
0.5,1.0,504,147,3.4285714285714284,3.4285714285714284
0.5,1.0,505,147,3.435374149659864,3.435374149659864
0.5,1.0,506,147,3.442176870748299,3.442176870748299
