needle_scale,extent,number_of_drops,number_of_hits,drops_per_hits,pi
0.5,1.0,1,0,0.0,0.0
0.5,1.0,2,1,2.0,2.0
0.5,1.0,3,1,3.0,3.0
0.5,1.0,4,1,4.0,4.0
0.5,1.0,5,1,5.0,5.0
0.5,1.0,6,1,6.0,6.0
0.5,1.0,7,1,7.0,7.0
0.5,1.0,8,1,8.0,8.0
0.5,1.0,9,2,4.5,4.5
0.5,1.0,10,2,5.0,5.0
0.5,1.0,11,2,5.5,5.5
0.5,1.0,12,2,6.0,6.0
0.5,1.0,13,2,6.5,6.5
0.5,1.0,14,3,4.666666666666667,4.666666666666667
0.5,1.0,15,3,5.0,5.0
0.5,1.0,16,3,5.333333333333333,5.333333333333333
0.5,1.0,17,3,5.666666666666667,5.666666666666667
0.5,1.0,18,4,4.5,4.5
0.5,1.0,19,4,4.75,4.75
0.5,1.0,20,5,4.0,4.0
0.5,1.0,21,5,4.2,4.2
0.5,1.0,22,5,4.4,4.4
0.5,1.0,23,6,3.8333333333333335,3.8333333333333335
0.5,1.0,24,6,4.0,4.0
0.5,1.0,25,6,4.166666666666667,4.166666666666667
0.5,1.0,26,7,3.7142857142857144,3.7142857142857144
0.5,1.0,27,8,3.375,3.375
0.5,1.0,28,8,3.5,3.5
0.5,1.0,29,8,3.625,3.625
0.5,1.0,30,8,3.75,3.75
0.5,1.0,31,9,3.4444444444444446,3.4444444444444446
0.5,1.0,32,9,3.5555555555555554,3.5555555555555554
0.5,1.0,33,10,3.3,3.3
0.5,1.0,34,10,3.4,3.4
0.5,1.0,35,10,3.5,3.5
0.5,1.0,36,10,3.6,3.6
0.5,1.0,37,10,3.7,3.7
0.5,1.0,38,10,3.8,3.8
0.5,1.0,39,10,3.9,3.9
0.5,1.0,40,10,4.0,4.0
0.5,1.0,41,10,4.1,4.1
0.5,1.0,42,11,3.8181818181818183,3.8181818181818183
0.5,1.0,43,12,3.5833333333333335,3.5833333333333335
0.5,1.0,44,12,3.6666666666666665,3.6666666666666665
0.5,1.0,45,13,3.4615384615384617,3.4615384615384617
0.5,1.0,46,13,3.5384615384615383,3.5384615384615383
0.5,1.0,47,14,3.357142857142857,3.357142857142857
0.5,1.0,48,14,3.4285714285714284,3.4285714285714284
0.5,1.0,49,14,3.5,3.5
0.5,1.0,50,14,3.5714285714285716,3.5714285714285716
0.5,1.0,51,15,3.4,3.4
0.5,1.0,52,16,3.25,3.25
0.5,1.0,53,16,3.3125,3.3125
0.5,1.0,54,17,3.176470588235294,3.176470588235294
0.5,1.0,55,18,3.0555555555555554,3.0555555555555554
0.5,1.0,56,19,2.9473684210526314,2.9473684210526314
0.5,1.0,57,20,2.85,2.85
0.5,1.0,58,21,2.761904761904762,2.761904761904762
0.5,1.0,59,22,2.6818181818181817,2.6818181818181817
0.5,1.0,60,22,2.727272727272727,2.727272727272727
0.5,1.0,61,22,2.772727272727273,2.772727272727273
0.5,1.0,62,22,2.8181818181818183,2.8181818181818183
0.5,1.0,63,23,2.739130434782609,2.739130434782609
0.5,1.0,64,23,2.782608695652174,2.782608695652174
0.5,1.0,65,24,2.7083333333333335,2.7083333333333335
0.5,1.0,66,24,2.75,2.75
0.5,1.0,67,24,2.7916666666666665,2.7916666666666665
0.5,1.0,68,25,2.72,2.72
0.5,1.0,69,26,2.6538461538461537,2.6538461538461537
0.5,1.0,70,27,2.5925925925925926,2.5925925925925926
0.5,1.0,71,27,2.6296296296296298,2.6296296296296298
0.5,1.0,72,28,2.5714285714285716,2.5714285714285716
0.5,1.0,73,28,2.607142857142857,2.607142857142857
0.5,1.0,74,28,2.642857142857143,2.642857142857143
0.5,1.0,75,28,2.6785714285714284,2.6785714285714284
0.5,1.0,76,28,2.7142857142857144,2.7142857142857144
0.5,1.0,77,29,2.6551724137931036,2.6551724137931036
0.5,1.0,78,29,2.689655172413793,2.689655172413793
0.5,1.0,79,30,2.6333333333333333,2.6333333333333333
0.5,1.0,80,30,2.6666666666666665,2.6666666666666665
0.5,1.0,81,30,2.7,2.7
0.5,1.0,82,31,2.6451612903225805,2.6451612903225805
0.5,1.0,83,32,2.59375,2.59375
0.5,1.0,84,32,2.625,2.625
0.5,1.0,85,32,2.65625,2.65625
0.5,1.0,86,33,2.606060606060606,2.606060606060606
0.5,1.0,87,33,2.6363636363636362,2.6363636363636362
0.5,1.0,88,34,2.588235294117647,2.588235294117647
0.5,1.0,89,34,2.6176470588235294,2.6176470588235294
0.5,1.0,90,35,2.5714285714285716,2.5714285714285716
0.5,1.0,91,36,2.5277777777777777,2.5277777777777777
0.5,1.0,92,36,2.5555555555555554,2.5555555555555554
0.5,1.0,93,36,2.5833333333333335,2.5833333333333335
0.5,1.0,94,36,2.611111111111111,2.611111111111111
0.5,1.0,95,36,2.638888888888889,2.638888888888889
0.5,1.0,96,36,2.6666666666666665,2.6666666666666665
0.5,1.0,97,37,2.6216216216216215,2.6216216216216215
0.5,1.0,98,38,2.5789473684210527,2.5789473684210527
0.5,1.0,99,38,2.6052631578947367,2.6052631578947367
0.5,1.0,100,39,2.5641025641025643,2.5641025641025643
0.5,1.0,101,40,2.525,2.525
0.5,1.0,102,40,2.55,2.55
0.5,1.0,103,40,2.575,2.575
0.5,1.0,104,40,2.6,2.6
0.5,1.0,105,40,2.625,2.625
0.5,1.0,106,41,2.5853658536585367,2.5853658536585367
0.5,1.0,107,41,2.6097560975609757,2.6097560975609757
0.5,1.0,108,42,2.5714285714285716,2.5714285714285716
0.5,1.0,109,42,2.5952380952380953,2.5952380952380953
0.5,1.0,110,42,2.619047619047619,2.619047619047619
0.5,1.0,111,42,2.642857142857143,2.642857142857143
0.5,1.0,112,42,2.6666666666666665,2.6666666666666665
0.5,1.0,113,43,2.627906976744186,2.627906976744186
0.5,1.0,114,43,2.6511627906976742,2.6511627906976742
0.5,1.0,115,43,2.6744186046511627,2.6744186046511627
0.5,1.0,116,43,2.697674418604651,2.697674418604651
0.5,1.0,117,43,2.7209302325581395,2.7209302325581395
0.5,1.0,118,44,2.6818181818181817,2.6818181818181817
0.5,1.0,119,45,2.6444444444444444,2.6444444444444444
0.5,1.0,120,45,2.6666666666666665,2.6666666666666665
0.5,1.0,121,46,2.630434782608696,2.630434782608696
0.5,1.0,122,46,2.652173913043478,2.652173913043478
0.5,1.0,123,46,2.6739130434782608,2.6739130434782608
0.5,1.0,124,46,2.6956521739130435,2.6956521739130435
0.5,1.0,125,47,2.6595744680851063,2.6595744680851063
0.5,1.0,126,48,2.625,2.625
0.5,1.0,127,48,2.6458333333333335,2.6458333333333335
0.5,1.0,128,49,2.6122448979591835,2.6122448979591835
0.5,1.0,129,50,2.58,2.58
0.5,1.0,130,51,2.549019607843137,2.549019607843137
0.5,1.0,131,51,2.5686274509803924,2.5686274509803924
0.5,1.0,132,52,2.5384615384615383,2.5384615384615383
0.5,1.0,133,52,2.5576923076923075,2.5576923076923075
0.5,1.0,134,52,2.576923076923077,2.576923076923077
0.5,1.0,135,52,2.5961538461538463,2.5961538461538463
0.5,1.0,136,52,2.6153846153846154,2.6153846153846154
0.5,1.0,137,52,2.6346153846153846,2.6346153846153846
0.5,1.0,138,52,2.6538461538461537,2.6538461538461537
0.5,1.0,139,52,2.673076923076923,2.673076923076923
0.5,1.0,140,52,2.6923076923076925,2.6923076923076925
0.5,1.0,141,52,2.7115384615384617,2.7115384615384617
0.5,1.0,142,52,2.730769230769231,2.730769230769231
0.5,1.0,143,52,2.75,2.75
0.5,1.0,144,52,2.769230769230769,2.769230769230769
0.5,1.0,145,52,2.7884615384615383,2.7884615384615383
0.5,1.0,146,52,2.8076923076923075,2.8076923076923075
0.5,1.0,147,53,2.7735849056603774,2.7735849056603774
0.5,1.0,148,53,2.792452830188679,2.792452830188679
0.5,1.0,149,54,2.759259259259259,2.759259259259259
0.5,1.0,150,54,2.7777777777777777,2.7777777777777777
0.5,1.0,151,54,2.7962962962962963,2.7962962962962963
0.5,1.0,152,54,2.814814814814815,2.814814814814815
0.5,1.0,153,54,2.8333333333333335,2.8333333333333335
